OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
beb8eb571454a3e380c0da82f4d09c06	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__uncultured	g__uncultured	NA	2.13136026062229	2.15962237377467	1.10666149937562	2.01764677956446	0.86171800787081	1.75299974827287	0.884981450963025	0.719256274984999	0.315513225016955	0.189577338006847	1.83232471422459	1.20047766226468
a4f1e3134f56198effbcc1c94dfb53f0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__B2M28	f__B2M28	g__B2M28	NA	3.57596421965158	5.30457698043815	2.60086982732636	4.25774335532964	1.45202876916814	3.64165244874556	1.46359524621941	1.36448292253384	1.01214873352402	1.19338252342439	3.39950485971025	2.64751334644563
5e08a1a03370b1774def4dfc65d7d809	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__uncultured	NA	1.6081830982027	1.53193461042816	0.554253480232036	1.4330378639394	0.51341204143484	1.1425614633737	0.640322920220991	0.409111098989301	0.179872025476956	0.120020185212968	1.23020967051776	0.802191626861478
8fa4f5fafa42cfaf02db530a14bd9931	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	NA	NA	0.209132823500179	0.232396507536597	0.465671347986294	0.262463631492923	1.00269899428537	0.674768550890834	0.959758390626021	1.8476236489593	2.72167015598738	0.0225037847274314	0.801546549300079	0.338578252318067
439f604a4b9c9fab605893525610ea1d	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	NA	2.75461748709312	2.43980134080477	2.00540104945221	1.14208980732321	2.19462915215392	1.68727099823791	3.05859462912816	2.01594364397204	9.7388906908855	0.0218218518569032	1.56030319701693	2.08134307389716
eb4ad0da7bacdd6fee0560c38b83d8bd	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__uncultured	NA	1.38593633527512	2.11690775089411	0.952873075337873	0.66260198441495	1.00345290330363	0.98173579839454	0.710017931945725	0.615614796574376	0.889776781765105	0.113200856507685	1.09343480652852	1.44141612812588
e55b324158f3a81d26ea0c9a94c7c0ea	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Silicimonas	NA	0.654316556693631	0.948409423280193	1.32750167629382	0.492373634273545	1.39699341083518	1.10130618409644	0.916199008298062	1.44318810538702	1.12567452009554	0.414615185281161	0.553212299040284	1.49620679966283
6ab61e1be786804ca867220d8b79068f	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maritimimonas	NA	0.119405869523205	0.107872522189885	0.511192721501467	0.23872661055687	0.961987907299347	0.641204933851705	0.994605896488388	1.13927700328068	0.255801610002064	0.0838777430749717	0.357601320374106	0.148918235459399
deca1bae5afc3e42840c06a09262037c	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Robiginitalea	NA	0.396869219513542	0.524883077769573	0.968251917741648	0.462532807953937	0.431989867462795	0.495063351327161	0.807300552478166	0.465997023229718	0.188718190664347	0.160936157444661	0.458463231248854	0.684883394211857
ee7a970df451c4231516074e3aaa03dd	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996_marine_group	NA	0.492808039535076	0.902074917104672	0.818154415880808	0.84775074771616	1.73022119690596	0.802729840852516	1.92532469889577	1.62631402588699	2.44743903517825	0.0279592476916572	1.15609144813253	0.724220286597359
2a8e0bbdf2beb2a0a99c18a281d90e34	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__uncultured	NA	0.733000193258055	0.646511156480315	0.628687077466305	1.0722351457114	0.574478671913873	0.933488098900792	1.97614397827839	3.37808878879737	0.345000442308259	0.0368243750085242	1.12247081117428	0.670132059567294
4bb090a1c28c6766464bda0646c0bad5	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	2.05819828276414	3.36793941763318	2.64146997127232	2.44084395282437	1.99936671642466	2.75431432327357	2.15764140464488	1.48916440032105	2.09285524725032	1.16542327573274	2.64915337123296	2.50280977802754
592b2102353f3ef7e1324a764b505c8a	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Micrococcus	NA	0.0269180861930924	0.0412666695625733	0.0461365272113237	0.0535778472556613	0.989882540974955	0.0321651329958325	0.0544492279099482	0.0459762949340357	0.0575000737180432	0.0402340393611653	0.0374411638853231	0.107474009553245
589c256b33a4c543341e47cd0914b505	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	NA	NA	0.550095248612683	0.431490088759538	1.32811682998997	0.52831826597671	1.65256856802521	0.925097194641009	1.49699077267084	1.26785477724875	0.712853478017279	0.258452557930197	0.813772235466716	0.693312728294465
579bc326dee0451ec0130bf5118606b1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales_Incertae_Sedis	g__Anderseniella	NA	0.175312663924243	0.413390672284726	0.549947404358979	0.462532807953937	0.34905987545423	0.42443990714066	0.205455086646871	0.337419249261652	0.725385545366084	0.0852416088160282	0.244513723332722	0.378617589210452
82c4f05ebf8f0400e0013557c4235cfe	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	NA	0.0883465393004058	0.0825333391251466	0.467516809074747	0.191252568684766	0.454607138010585	0.223757446927531	0.513274721764445	0.56574220545949	0.524135287352932	0.182758009301564	0.229995721009842	0.130654678280416
2f8f81a93b194d3aaf1f2e9aea4ba066	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__uncultured	NA	0.949725297479363	1.39655097519656	0.90058501116504	0.830117532163663	0.833823374195202	0.840488910021537	0.599667496714896	0.423137765240362	0.318461946746086	0.0470533680664475	0.982639525643377	1.16184321438606
9b71d6e09b0b648d22c9e53a14549f3a	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__Actinomarinales	g__Actinomarinales	NA	0.362358852599321	0.611760276848674	0.484741112566975	0.23397920636966	0.239743067806577	0.213968058624451	0.143745961682263	0.142604440219128	0.0833013888479344	0.0102289930579234	0.25215477718687	0.436218038774937
2f156d541503911b0722d7d45dd34401	d__Bacteria	p__Gemmatimonadota	c__BD2-11_terrestrial_group	o__BD2-11_terrestrial_group	f__BD2-11_terrestrial_group	g__BD2-11_terrestrial_group	NA	0.708152729079816	1.55654981683391	0.960254919691685	1.34622818737326	0.828546011067384	1.15584706178502	0.605475414358624	0.733282941236061	0.412083861645976	0.141842037069871	1.65352405403753	0.906153413880303
5272d5e4184d9e471e3a77a8891e7cdf	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA	0.00207062201485326	0	0.00492122956920787	0	0.0105547262556355	0.00559393617318826	0.0152457838147855	0	0.00810898475510866	0.0347785763969395	0.00993337001039183	0.0568980050576005
1c0b1639a6c1f9b07349e332ec3bbc23	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	NA	0.0269180861930924	0.00434385995395508	0.00184546108845295	0.00406920358903757	1.04114835421661	0	0.400746317417219	0.000779259236170097	1.22814260018282	0.00613739583475403	0	0.0330148918235459
3fe721319ff73554564c8d9d384ece25	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Cohaesibacter	NA	0.108362552110654	0.127419891982682	0.264516089344923	0.117328703483916	0.362630237782904	0.237043045338853	0.37896662625324	0.584444427127573	0.123109132191195	0.190941203747903	0.207072559447399	0.19176735037932
9670ce04215b8b98334d08473cea9144	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Schleiferiaceae	g__Schleiferia	NA	0.100770271389525	0.11221638214384	0.330337534833078	0.115294101689398	0.882827460382081	0.455206556093195	1.41350195654226	0.790168865476478	0.483590363577389	0	0.343083318051226	0.167884237145266
80e4d0f10aeb829f488c841ad29fb164	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Shimia	NA	0.0835150879324149	0.128867845300667	0.168552112745369	0.262463631492923	0.107808989611134	0.14754006656784	0.177867477839164	0.104420737646793	0.0810898475510866	0	0.0489027446665444	1.25175611126721
1001f8e102ed307b5694db8773696504	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__BD7-8	f__BD7-8	g__BD7-8	NA	0.22638800695729	0.427870205464576	0.361710373336778	0.174975754328615	0.156813075798013	0.265711968226443	0.151005858736923	0.112213330008494	0.0973078170613039	0.096834467615008	0.330857631884589	0.343495363866255
c7eed7654f0845acbaf6c249908494e9	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Actibacter	NA	0.0986996493746721	0.0593660860373862	0.107036743130271	0.156664338177946	0.159828711871051	0.100690851117389	0.630159064344468	0.207282956821246	0.0818270279833692	0.327327777853548	0.183385292499542	0.323826917673504
101aa053300785dd59f88bdd3116b8a2	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Granulosicoccales	f__Granulosicoccaceae	g__Granulosicoccus	NA	0.176002871262527	0.226604694264657	0.491507803224636	0.221771595602547	0.9778199966828	0.375492965625262	0.607653383475022	1.63878217366571	0.918526818624126	0.205261794028996	0.643376734519225	0.191064905872436
0663bdc940b936d3590d56470b9ff3f9	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__Sva0081_sediment_group	NA	2.66074928908644	1.91781416967117	0.942415462503306	1.45134928009007	0.963495725335866	1.90823147707885	0.853037903922522	1.03018071021687	0.603750774039454	0.567368148279483	2.45507060333761	1.2433267771846
8b507b6a3404074d350529068cb58c4a	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__Calditrichaceae	g__Calditrichaceae	NA	0.771651804201982	0.683433966088933	0.724035900369707	0.670740391593025	0.365645873855943	0.694347327496993	0.304189686590244	0.309365916759528	0.210833603632825	0.433027372785423	0.684638425331622	0.433408260747401
28ca90f8f04a4d36d7dfb0ea6de3f8b4	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	NA	0.681234642886723	0.411942718966741	0.490892649528485	0.307224870972336	0.689072842689344	0.0041954521298912	0.462455442381827	0.465217763993548	1.24730929142217	0.114564722248742	0.20401613790574	0.111688676594549
5599adffdbb34347478de9a2c669237d	d__Bacteria	p__Bacteroidota	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Prosthecochloris	NA	0.00207062201485326	0.00217192997697754	0	0	0	0	0.00362994852732988	0.00311703694468039	0.0774039453896736	1.68437419020472	0.00152821077082951	0.00140488901376791
9b3993117f5b6acbc8d9df84144a1583	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Pseudohongiellaceae	g__Pseudohongiella	NA	0.398939841528395	0.447417575257374	0.248522093244997	0.343169502675501	0.16209043892583	0.358011915084049	0.117610332285488	0.112213330008494	0.168814318992717	0.033414710655883	0.290360046457607	0.442540039336892
881b963bc2488481f838d1d38aa0a46c	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muriicola	NA	0.134590430965462	0.204885394494881	0.351867914198362	0.0827404729770972	0.265375974427406	0.0818113165328784	0.187305344010222	0.132474070148916	0.0471795476660868	0	0.159698025551684	0.148918235459399
828079cc73616e0c63edba6f842e4bba	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Erythrobacter	NA	0.0641892824604511	0.102804685576937	0.514883643678373	0.267211035680133	0.498333861069646	0.20487791234302	0.367350790965784	0.637434055187139	0.485801904874237	0.00954706018739515	0.287303624915948	0.241640910368081
4972c43aa09eceb596edaf009010883f	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Phormidiaceae	g__Arthrospira_PCC-7345	NA	0	0	0	0	0	0	0	0	0.00147436086456521	0.00954706018739515	0	0.0576004495644844
6eace15cb40d7c5fa8ec9862e3bf4254	d__Bacteria	p__Gemmatimonadota	c__PAUC43f_marine_benthic_group	o__PAUC43f_marine_benthic_group	f__PAUC43f_marine_benthic_group	g__PAUC43f_marine_benthic_group	NA	0.825487976588167	1.644150992572	0.832918104588431	1.0973285678438	0.76974110764313	0.942578245182222	0.802218624539904	0.576651834765872	0.305192698964999	0.147979432904625	1.23326609205942	1.21382410789548
56a9cd90759cccbf9491ddf94a67c328	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Atopobium	NA	0	0	0.0498274493882297	0.694477412529078	0.00527736312781773	0	0.435593823279586	0.00311703694468039	0.494648070061628	0	0	0.00561955605507165
dac9a6a9c41af292402a9f21e8d1262c	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__PHOS-HE36	g__PHOS-HE36	NA	0.573562298114354	0.434385995395508	0.465056194290143	0.491695433675372	0.298547971230832	0.594355718401253	0.289669892480925	0.293001472799956	0.145961725591956	0.171847083373113	0.451586282780121	0.35332958696263
f40da5afa71e8fda00959e30dd0c4516	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Marixanthomonas	NA	0.150465199746004	0.204161417835889	0.190082492110654	0.0949480837442099	0.144750531505858	0.115374933572008	0.161895704318913	0.0950696268127518	0.056025712853478	0	0.144415917843389	0.220567575161562
04fe4880591818aa1eed256e5eeaea01	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__uncultured	f__uncultured	g__uncultured	NA	0.0980094420363877	0.174478374817196	0.286046468710207	0.236692008762352	0.16359825696235	0.194389282018292	0.166251642551709	0.171437031957421	0.400288974729455	0.105699594931875	0.34384742343664	0.15805001404889
73877d999aaa908dc5846fb3af4e1a8e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Marinobacteraceae	g__Marinobacter	NA	0.0759228072112863	0.351128679611369	0.0602850622227964	0.463889209150282	0.147766167578897	0.258020305988309	0.0958306411215089	0.221309623072307	0.0412821042078259	0.00954706018739515	0.119964545510117	0.102556898005058
61910eedd0f2498ab116956a8e21add5	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Loktanella	NA	0.0911073686535435	0.111492405484847	0.407846900548102	0.118006904082089	0.16209043892583	0.0468492154504517	0.12269226022375	0.040521480280845	0.117211688732934	0	0.0290360046457607	0.238831132340545
2ae5d6ee760fb9a2ef6fd5ba35eb543e	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__uncultured	NA	0.1904972253665	0.425698275487598	0.402925670978894	0.320110682337622	0.580509944059951	0.226554415014125	0.544492279099482	0.515869614344604	0.629552089169345	0.0252315162095443	0.312519102634635	0.258499578533296
26d29bccf646138d67bba292eaa26281	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Idiomarinaceae	g__Idiomarina	NA	0.355456779216477	0.793478418255795	0.161785422087709	0.145134928009007	0.079160446917266	0.095796156965849	0.0725989705465976	0.0553274057680769	0.0759295845251084	0	0.0702976954581576	0.164372014610846
1099188478860fb6178903d4b434889c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Alkanindiges	NA	0	0	0	0	0	0	0	0	0	0.033414710655883	0	0
9b7cd75d7ef788a1bd91c7238cef5835	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	NA	0.407912536926093	0.353300609588347	0.599159700051058	0.468636613337493	1.06678126083744	1.26143260705395	0.882077492141161	1.18914959439557	0.325833751068912	0.534635370494129	0.870316033987407	0.294324248384378
67e261ae55f50abd0196bb6cf3e9cf97	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Filomicrobium	NA	0.240882361061263	0.466964945050172	0.537644330435959	0.246186817136773	0.366399782874203	0.489469415153973	0.566271970263462	0.469114060174398	0.473269837525433	0.114564722248742	0.32780121034293	0.309778027535825
c770a73b16e569315efa9d009a5eccf8	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Ulvibacter	NA	0.184975566660225	0.220812880992717	0.3124980776447	0.160733541766984	0.250297794062213	0.211171090537857	0.267164211611479	0.172995550429761	0.196827175419456	0.0184121875042621	0.18949813558286	0.288704692329306
6fea4797bb83a4a872f32d5ea1f3c7cb	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Roseomonas	NA	0	0	0	0.00271280239269171	0	0	0	0	0.00442308259369563	0.0429617708432782	0	0.0126440011239112
92caa9f3d46539081a5635948bcf2366	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Ruegeria	NA	0.211203445515033	0.207057324471859	0.410922669028857	0.444221391803268	0.284977608902158	0.508348949738483	0.739057520164364	0.437943690727594	0.38480818565152	0.0831958102044435	0.224646983311938	1.88184883394212
d9adf6381ac98e0099b942979fb680ef	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrosopumilales	f__Nitrosopumilaceae	g__Candidatus_Nitrosopumilus	NA	0.247094227105823	0.242532180762492	0.579474781774226	0.269923838072825	0.445560229791469	0.911811596229687	0.650486776097515	0.0709125904914788	0.697372688939345	0	1.17672229353872	0.205113796010115
5a55f83b021ecb40ae6c368920d5a4fb	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Fulvivirga	NA	0.0862759172855526	0.0673298292863038	0.117494355964838	0.119363305278435	0.150027894633676	0.114675691550359	0.431963874752256	0.197931845987205	0.0877244714416301	0	0.217770034843206	0.297134026411913
2be4ed3b7546ebd10a9b980438c5e0d1	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Turicibacter	NA	0.124237320891196	0	0	0.00339100299086464	0.150027894633676	0	1.00331777295398	0	0.236634918762716	0.0136386574105645	0	0
3688f9556c3908e0c0f9eaa2c3ee826a	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Litoreibacter	NA	0.034510366914221	0.0427146228805583	0.184546108845295	0.0488304430684508	0.202801525911853	0.0867060106844181	0.0399294338006287	0.419241469059512	0.0877244714416301	0.0388701736201088	0.06265664160401	0.0280977802753582
0d8d5f7b28406e3b6ad82f81e086c50f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__KI89A_clade	f__KI89A_clade	g__KI89A_clade	NA	0.612213909058281	0.705877242517701	0.420149974471122	0.38453973916405	0.455361047028845	0.520935306128157	0.50165888647699	0.559508131570129	0.880930616577714	0.155480694480435	0.701448743810746	0.563360494520933
7ad711e8b54740126f6dcc2eddaad8ba	d__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Romboutsia	NA	0.0697109411667265	0.00723976658992514	0.00861215174611377	0.0122076107671127	0.0482501771686193	0.0125863563896736	0.945238596516702	0.0101303700702113	1.25910417833869	0.0129567245400363	0.00993337001039183	0.00632200056195561
e5f98e8acd6d5f87298fd07c56aa57e5	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	NA	NA	0.112503796140361	0.213573114402792	0.648987149439287	0.21092038603178	0.679272025451968	0.427236875227254	0.458825493854497	0.755102199848824	1.21782207413086	0.0791042129812741	0.294180573384681	0.339280696824951
ace1b1560d681a68a8b3d69c3dcd1e55	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	NA	NA	0.544573589906408	0.609588346871697	0.417689359686518	0.469993014533839	0.529244130818293	0.316756635806785	1.09987440378095	0.264168881061663	4.05522955798661	0.00681932870528225	0.427134910446849	0.593565608316943
483a2bad59bac15880c9232fb5007e19	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Ectothiorhodospirales	f__Ectothiorhodospiraceae	g__Thiogranum	NA	0.115954832831783	0.192577791292009	0.126721661407103	0.175653954926788	0.0776526288807467	0.229351383100719	0.0849407955395192	0.0919525898680714	0.134166838675434	0.228447511626955	0.153585182468366	0.132762011801068
e0316165aceafcd24dc5b4634b2505f9	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Tessaracoccus	NA	0.0234670495016703	0.0361988329496257	0.0190697645806805	0.0366228323013381	0.783311469971804	0.0286689228875899	0.0435593823279586	0.0194814809042524	0.0302243977235868	0	0.0221590561770279	0.0393368923855015
87893b24edd5b37a37e890522bd2629c	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aquibacter	NA	0.0434830623119185	0.0463345061755209	0.111342819003328	0.0447612394794132	0.170383438126687	0.137051436243112	0.24175457192017	0.226764437725498	0.103205260519565	0	0.0978054893330888	0.0667322281539758
7fd3608d6602a2d554f0b2d8b71405a6	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Blastocatellaceae	g__Blastocatella	NA	0.208442616161895	0.177374281453166	0.211612871475938	0.0827404729770972	0.0987620813920176	0.106984029312226	0.157539766086117	0.0771466643808396	0.117211688732934	0	0.11079528088514	0.105366676032593
24d84bbae263ea21d86b32ee4e3122e1	d__Archaea	p__Crenarchaeota	c__Bathyarchaeia	o__Bathyarchaeia	f__Bathyarchaeia	g__Bathyarchaeia	NA	0.0248474641782391	0.052126319447461	0.0971942839918554	0.503224843844312	0.292516699084754	0.168517327217296	0.0660650631974039	0.8860177515254	0.0235897738330434	1.43001322949769	0.178036554801638	0.0210733352065187
afe8ff59c431ca6cfc16ed79d42accac	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Halomonas	NA	0.0648794897987355	0.356196516224317	0.0688972139689101	0.199390975862841	0.0882073551363821	0.111179481442117	0.0493672999716864	0.155072587997849	0.0604487954471736	0.00681932870528225	0.0527232715936182	0.0625175611126721
b8e319aff32d521a06eaa43b06278f8f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Candidatus_Thiobios	NA	0.172551834571105	0.257735690601335	0.28174039283715	0.173619353132269	0.0904690821911612	0.15243476071938	0.091474702888713	0.141045921746788	0.156282251643912	0.309597523219814	0.184913503270371	0.178420904748525
e2f0318e015d773718d1bdd16d727f35	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__uncultured	NA	0.465889953341984	0.672574316204046	0.522880641728336	0.70193761910898	0.462146228193182	0.711828378038207	1.11512018759574	0.587561464072253	0.463686491905759	0.102971863449762	0.820649183935448	0.875948300084293
07c2b51804ace5519a6efa6eaaab9b77	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ahrensia	NA	0.0469340990033406	0.114388312120817	0.159939960999256	0.0678200598172927	0.0633283575338128	0.193690039996644	0.0442853720334246	0.0311703694468039	0.101730899655	0.00340966435264113	0.0420257961978116	0.0526833380162967
